1943,KIA,,Иные цвета,2015
1944,MERCEDES,Actros,Белый,1998
1945,VOLKSWAGEN,Polo,Красный,2014
1946,ВАЗ,ВАЗ 2112 и модификации,Серый,2005
1947,HONDA,CBR,Красный,2001
1948,AUDI,А6,Черный,2012
1949,ВАЗ,Жигули  ВАЗ-2105 модификации,Синий,2005
1950,Мотоцикл,,Зеленый,2014
1951,CHEVROLET,,Черный,2013
1952,LEXUS,ES,Черный,2013
1953,MERCEDES,SLK,Серый,2013
1954,YAMAHA,FJ,Синий,2006
1955,BMW,X3,Черный,2005
1956,HONDA,Stepwgn,Серый,2006
1957,FAW,Jetta,Белый,2010
1958,МАЗ,5337,Белый,2012
1959,KIA,Sportage,Коричневый,2012
1960,ГАЗ,"ГАЗ 3102, 3102-101, 3102-311",Черный,2003
1961,HYUNDAI,,Иные цвета,2012
1962,MITSUBISHI,Lancer,Черный,2007
1963,HONDA,Pilot,Серый,2008
1964,NISSAN,Pathfinder,Иные цвета,2008
1965,,,"",
1966,MERCEDES,S-класс,Белый,2010
1967,FORD,Focus,Черный,2012
1968,TOYOTA,RAV 4,Белый,2012
1969,FAW,Jetta,Черный,2013
1970,FORD,Fiesta,Синий,2006
1971,VOLKSWAGEN,Touareg,Черный,2007
1972,TOYOTA,RAV 4,Черный,2017
1973,ISUZU,,Белый,2013
1974,KIA,Rio,Иные цвета,2005
1975,RENAULT,Duster,Синий,2014
1976,HYUNDAI,Solaris,Серый,2017
1977,VOLKSWAGEN,Pointer,Серый,2005
1978,APRILIA,,Красный,2008
1979,PEUGEOT,400х серия,Зеленый,2011
1980,KIA,Rio,Черный,2015
1981,FORD,Focus,Синий,2011
1982,TOYOTA,Camry,Черный,2009
1983,BMW,X5,Синий,2013
1984,ГОЛАЗ,,Иные цвета,2013
1985,ВАЗ,Жигули  ВАЗ-2107 модификации,Иные цвета,2008
1986,ВАЗ,"Жигули  ВАЗ-2108, 09 и модификации",Иные цвета,1997
1987,МАЗ-МАН,,Белый,2006
1988,NISSAN,X-Trail,Черный,2017
1989,MAN,TGA,Белый,2012
1990,SKODA,Octavia,Черный,2009
1991,ГАЗ,"3302, 33027 и модификации",Оранжевый,2010
1992,CHEVROLET,Cruze,Белый,2012
1993,CHRYSLER,Sebring,Белый,2001
1994,CHEVROLET,Cruze,Черный,2009
1995,HYUNDAI,,Коричневый,2013
1996,VOLKSWAGEN,Jetta,Черный,2008
1997,FIAT,,Белый,2014
1998,SUZUKI,SX4,Оранжевый,2011
1999,ЛИАЗ,5292,Синий,2015
2000,Мотоцикл,,Серый,2012
2001,MAN,TGA,Белый,2008
2002,HYUNDAI,Solaris,Белый,2015
2003,MERCEDES,E-класс,Черный,1999
2004,MITSUBISHI,Outlander,Иные цвета,2007
2005,MAN,,Синий,2013
2006,KIA,Rio,Черный,2013
2007,VOLKSWAGEN,Tiguan,Серый,2014
2008,ГАЗ,,Белый,2008
2009,HYUNDAI,Solaris,Желтый,2014
2010,ГАЗ,,Белый,2008
2011,AUDI,Q7,Черный,2015
2012,SSANGYONG,,Серый,2011
2013,RENAULT,Sandero,Красный,
2014,КАМАЗ,5321,Зеленый,1993
2015,RENAULT,Megane,Серый,2007
2016,RENAULT,Master,Белый,2014
2017,МАЗ,,Зеленый,2014
2018,HONDA,,Серый,2007
2019,HYUNDAI,,Коричневый,2013
2020,HONDA,CBR,Белый,2002
2021,ГАЗ,"2705  Газель , 27057 и модификации",Белый,2002
2022,ЛИАЗ,,Многоцветный,
2023,FORD,Focus,Черный,2013
2024,VOLKSWAGEN,Touareg,Серый,2008
2025,KIA,Picanto,Серый,2010
2026,OPEL,Corsa,Зеленый,2007
2027,KIA,Rio,Серый,2011
2028,LEXUS,GS,Черный,2006
2029,MERCEDES,C-класс,Коричневый,2011
2030,HYUNDAI,"Elantra (Lantra, Avante)",Черный,2007
2031,FORD,Fiesta,Черный,2007
2032,HYUNDAI,,Желтый,2014
2033,NISSAN,Murano,Синий,2006
2034,HYUNDAI,,Белый,2013
2035,FORD,Focus,Синий,2012
2036,ГАЗ,"2705  Газель , 27057 и модификации",Иные цвета,2008
2037,HYUNDAI,"Elantra (Lantra, Avante)",Черный,2009
2038,HONDA,Jazz,Красный,2007
2039,TOYOTA,Corolla,Белый,2010
2040,HYUNDAI,H-1 Starex,Черный,2010
2041,ВАЗ,"Жигули  ВАЗ-2108, 09 и модификации",Иные цвета,2003
2042,MAZDA,Demio,Иные цвета,2000
2043,AUDI,А3,Серый,2009
2044,MAZDA,323,Красный,1998
2045,CITROEN,C5,Синий,2008
2046,VOLVO,FM,Красный,2012
2047,CHEVROLET,Lacetti,Синий,2009
2048,KIA,Sportage,Черный,2013
2049,SSANGYONG,Actyon,Красный,2012
2050,BMW,,Черный,2012
2051,MAZDA,Mazda 3,Коричневый,2012
2052,MITSUBISHI,Lancer,Иные цвета,2013
2053,KIA,Rio,Белый,2014
2054,TOYOTA,Corolla,Иные цвета,2007
2055,ПАЗ,4234,Белый,2012
2056,TOYOTA,Mark II,Иные цвета,2000
2057,RENAULT,Megane,Серый,2005
2058,LAND ROVER,Range Rover,Белый,2013
2059,TOYOTA,Corolla,Белый,2001
2060,DODGE,Neon,Серый,2000
2061,HYUNDAI,Solaris,Черный,2014
2062,FORD,Focus,Желтый,2013
2063,VOLKSWAGEN,Caddy,Серый,2006
2064,OPEL,Astra,Черный,2010
2065,HYUNDAI,Solaris,Желтый,2015
2066,КАМАЗ,6520,Оранжевый,2013
2067,VOLKSWAGEN,Polo,Синий,2012
2068,VOLKSWAGEN,Passat,Черный,2009
2069,MAZDA,Mazda 6,Серый,2003
2070,INFINITI,G35,Серый,2008
2071,ГАЗ,"3302, 33027 и модификации",Синий,2008
2072,ГАЗ,,Серый,2010
2073,OPEL,Astra,Белый,2012
2074,ВАЗ,Largus (Ларгус),Белый,2013
2075,MERCEDES,E-класс,Черный,2008
2076,HYUNDAI,"Elantra (Lantra, Avante)",Черный,2008
2077,HYUNDAI,Solaris,Желтый,2015
2078,CITROEN,C-Crosser,Черный,2010
2079,LAND ROVER,Discovery,Черный,2012
2080,ВАЗ,Жигули  ВАЗ-2105 модификации,Иные цвета,1999
2081,HYUNDAI,Solaris,Желтый,2017
2082,Прочие марки ТС,,Синий,2007
2083,MITSUBISHI,Pajero,Черный,2007
2084,RENAULT,Logan,Синий,2014
2085,HYUNDAI,,Иные цвета,2006
2086,КАМАЗ,6520,Оранжевый,2013
2087,ЛИАЗ,5292,Многоцветный,2012
2088,CHEVROLET,,Серый,2010
2089,ЛИАЗ,5292,Синий,2015
2090,HYUNDAI,Solaris,Желтый,2013
2091,ГАЗ,"ГАЗ 31029, 310290",Белый,1994
2092,FORD,Focus,Черный,2010
2093,КАМАЗ,6520,Оранжевый,2013
2094,IVECO,,Серый,2013
2095,HYUNDAI,,Белый,2017
2096,IVECO,,Белый,2007
2097,BMW,X3,Коричневый,2013
2098,VOLKSWAGEN,Polo,Белый,2015
2099,HYUNDAI,Solaris,Серый,2013
2100,CHEVROLET,Aveo,Серый,2008
2101,VOLKSWAGEN,Polo,Белый,2012
2102,TOYOTA,,Белый,1991
2103,TOYOTA,Camry,Белый,2012
2104,KAWASAKI,VN 1500,Зеленый,2003
2105,BMW,6er,Серый,2009
2106,PEUGEOT,Partner,Серый,2010
2107,SKODA,Octavia,Желтый,2015
2108,FORD,Focus,Серый,2015
2109,HONDA,XR,Красный,2009
2110,DAEWOO,Nexia,Иные цвета,2004
2111,OPEL,Vectra,Красный,1990
2112,NISSAN,,Белый,1993
2113,VOLKSWAGEN,Golf,Серый,2012
2114,GREAT WALL,,Серый,2012
2115,RENAULT,Sandero,Красный,2012
2116,KIA,Ceed,Красный,2013
2117,DAF,XF105 series,Белый,2010
2118,HYUNDAI,Getz,Красный,2008
2119,KAWASAKI,KLE,Оранжевый,2010
2120,HYUNDAI,,Серый,2011
2121,SCANIA,,Красный,2007
2122,,,"",
2123,SUZUKI,,Черный,2008
2124,NISSAN,Teana,Белый,2013
2125,VOLKSWAGEN,Polo,Коричневый,2014
2126,FIAT,,Белый,2014
2127,KIA,Sportage,Синий,2012
2128,RENAULT,Magnum,Белый,2006
2129,NISSAN,Qashgai,Коричневый,2011
2130,BMW,,Иные цвета,2010
2131,KIA,Ceed,Черный,2009
2132,VOLKSWAGEN,Golf,Белый,2011
2133,ГАЗ,,Белый,2014
2134,AUDI,А6,Черный,2008
2135,MAN,TGA,Белый,
2136,RENAULT,Megane,Белый,2015
2137,RENAULT,Clio,Черный,2008
2138,ISUZU,,Желтый,2013
2139,ГАЗ,,Серый,2000
2140,FORD,,Белый,2007
2141,OPEL,Astra,Иные цвета,2012
2142,,,Желтый,
2143,CHEVROLET,,Серый,2011
2144,,,"",
2145,HYUNDAI,,Белый,2007
2146,VOLVO,XC90,Белый,2007
2147,HYUNDAI,,Черный,2011
2148,VOLKSWAGEN,,Черный,2012
2149,BMW,,Синий,2000
2150,ГАЗ,"3302, 33027 и модификации",Белый,2009
2151,,,"",
2152,,,"",
2153,Прочие марки ТС,,Белый,
2154,ГАЗ,,Белый,2014
2155,DAF,XF95 Series,Красный,1994
2156,ВАЗ,Нива  ВАЗ-2121 и модификации,Иные цвета,2007
2157,ВАЗ,"ВАЗ 2110, 21101, 21102, 21103, 21108",Иные цвета,2001
2158,KIA,Ceed,Белый,2013
2159,ГАЗ,,Белый,2012
2160,RENAULT,Logan,Красный,2009
2161,DAEWOO,Nexia,Иные цвета,2011
2162,,,"",
2163,ГАЗ,"2705  Газель , 27057 и модификации",Белый,2008
2164,ГАЗ,27527 и модификации,Синий,2006
2165,Прочие марки ТС,,Иные цвета,
2166,HONDA,Civic,Белый,2008
2167,,,Белый,
2168,SKODA,Superb,Коричневый,2015
2169,ВАЗ,"ВАЗ 2111, 21110 (универсал), 21113, 21114",Серый,2003
2170,TOYOTA,RAV 4,Коричневый,2015
2171,Мотоцикл,,Белый,2005
2172,LEXUS,GS,Черный,2008
2173,HONDA,VF,Синий,2004
2174,FORD,Fusion,Синий,2009
2175,VOLKSWAGEN,Passat,Белый,1988
2176,MAZDA,CX-5,Черный,2014
2177,IVECO,,Белый,2012
2178,ВАЗ,Жигули  ВАЗ-2107 модификации,Синий,2001
2179,HOLDEN,,Белый,2018
2180,SUBARU,Legacy,Серый,2000
2181,TOYOTA,Corolla,Черный,2017
2182,TOYOTA,Ipsum,Серый,2003
2183,FORD,Focus,Черный,2006
2184,HONDA,City,Многоцветный,2012
2185,HYUNDAI,Sonata,Черный,2008
2186,HONDA,Pilot,Серый,2008
2187,OPEL,Vectra,Серый,1991
2188,,,Черный,2015
2189,HONDA,Stream,Иные цвета,2002
2190,AUDI,,Белый,2010
2191,HYUNDAI,Accent,Красный,1998
2192,TOYOTA,Carina,Черный,1998
2193,SCANIA,P,Красный,2008
2194,RENAULT,Logan,Черный,2014
2195,NISSAN,X-Trail,Белый,2012
2196,CHEVROLET,Lanos,Черный,2006
2197,ГАЗ,"3302, 33027 и модификации",Белый,2006
2198,CHEVROLET,Aveo,Красный,2005
2199,ВАЗ,ВАЗ 2114 и модификации,Синий,2004
2200,ГАЗ,"ГАЗ 3102, 3102-101, 3102-311",Черный,2005
2201,ВАЗ,Ока  ВАЗ-1111 и модификации,Красный,1994
2202,ВАЗ,"Жигули  ВАЗ-2108, 09 и модификации",Зеленый,1999
2203,HYUNDAI,Solaris,Белый,2016
2204,ВАЗ,ВАЗ 2112 и модификации,Серый,2003
2205,DAEWOO,Racer,Красный,2015
2206,SKODA,Rapid,Желтый,2017
2207,HONDA,,Красный,2013
2208,CITROEN,C4,Черный,2006
2209,TOYOTA,Land Cruiser,Черный,2006
2210,HONDA,CB,Синий,2008
2211,ГАЗ,"2217, 22171, 22177  Соболь  и модификации",Серый,2003
2212,HYUNDAI,Solaris,Черный,2016
2213,,,"",
2214,ВАЗ,"Жигули  ВАЗ-2108, 09 и модификации",Красный,2000
2215,КАВЗ,,Белый,2009
2216,VOLVO,XC70,Белый,2013
2217,KAWASAKI,VN 2000,Черный,2006
2218,HYUNDAI,Santa FE,Иные цвета,2007
2219,CHEVROLET,,Черный,2008
2220,NISSAN,Primera,Черный,2006
2221,CHEVROLET,,Иные цвета,2010
2222,VOLKSWAGEN,Touran,Коричневый,2012
2223,ГАЗ,"33023, 330232, 330273 и модификации",Синий,2007
2224,RENAULT,Duster,Черный,2015
2225,KIA,Sportage,Серый,2009
2226,MAZDA,Mazda 3,Черный,2008
2227,DAEWOO,Nexia,Синий,2004
2228,RENAULT,Fluence,Серый,2013
2229,OPEL,Omega,Черный,1997
2230,CHEVROLET,,Синий,2013
2231,KIA,Rio,Белый,2017
2232,TOYOTA,RAV 4,Белый,2014
2233,HONDA,,Зеленый,
2234,DAEWOO,Nexia,Иные цвета,2002
2235,RENAULT,Sandero,Черный,1987
2236,КАМАЗ,5320,Оранжевый,2006
2237,NISSAN,Armada,Серый,2000
2238,HONDA,Civic,Иные цвета,1996
2239,VOLVO,XC70,Черный,2011
2240,HYUNDAI,Solaris,Белый,2015
2241,HYUNDAI,Accent,Зеленый,1997
2242,HYUNDAI,Genesis,Многоцветный,2012
2243,KIA,Rio,Черный,2014
2244,OPEL,Astra,Черный,2010
2245,MERCEDES,E-класс,Белый,2010
2246,ВАЗ,ВАЗ 2114 и модификации,Серый,2006
2247,HONDA,Civic,Иные цвета,2010
2248,VOLKSWAGEN,Passat,Иные цвета,2015
2249,AUDI,Q3,Белый,2012
2250,MITSUBISHI,Lancer,Красный,2006
2251,ВАЗ,ВАЗ 2112 и модификации,Черный,2006
2252,ВАЗ,,Черный,2014
2253,KIA,Sportage,Белый,2014
2254,HYUNDAI,Solaris,Черный,2014
2255,CITROEN,Jumper,Черный,2009
2256,CITROEN,Berlingo,Иные цвета,2013
2257,KIA,Ceed,Иные цвета,2010
2258,CHEVROLET,Evanda,Черный,2011
2259,TOYOTA,Corolla,Фиолетовый,1996
2260,MERCEDES,Actros,Иные цвета,2000
2261,ВАЗ,Жигули  ВАЗ-2105 модификации,Иные цвета,2005
2262,ВАЗ,Жигули  ВАЗ-2105 модификации,Фиолетовый,1999
2263,RENAULT,,Белый,2008
2264,ВАЗ,"Жигули  ВАЗ-2108, 09 и модификации",Синий,1987
2265,LEXUS,LX,Черный,2014
2266,KIA,Rio,Красный,2010
2267,MAZDA,BT-50,Серый,2008
2268,FORD,Focus,Иные цвета,2011
2269,CHEVROLET,Lanos,Серый,2007
2270,MITSUBISHI,Lancer,Серый,2005
2271,CHEVROLET,,Серый,2007
2272,NISSAN,Almera,Синий,2005
2273,MITSUBISHI,,Серый,2013
2274,LEXUS,GS,Черный,2016
2275,AUDI,А5,Коричневый,2012
2276,VOLKSWAGEN,Passat,Синий,2015
2277,DAEWOO,Nexia,Синий,2006
2278,BMW,,Белый,2015
2279,ГАЗ,,Белый,2013
2280,MERCEDES,G-класс,Белый,2011
2281,SKODA,Octavia,Желтый,2014
2282,VOLKSWAGEN,Caddy,Серый,2009
2283,ВАЗ,Kalina,Иные цвета,2015
2284,FORD,Focus,Зеленый,2015
2285,TOYOTA,RAV 4,Красный,2008
2286,FORD,Focus,Серый,2008
2287,KIA,Rio,Белый,2014
2288,LAND ROVER,Range Rover,Серый,2014
2289,MERCEDES,Sprinter,Черный,2006
2290,HONDA,Element,Черный,2003
2291,МАЗ-МАН,,Белый,2008
2292,FORD,Transit,Белый,2006
2293,HYUNDAI,Sonata,Черный,2005
2294,OPEL,Vectra,Коричневый,2003
2295,RENAULT,Sandero,Белый,2017
2296,ACURA,EL,Синий,2001
2297,OPEL,Astra,Черный,2006
2298,KIA,Rio,Черный,2012
2299,HYUNDAI,HD,Белый,2012
2300,BMW,X3,Серый,2013
2301,HYUNDAI,"Elantra (Lantra, Avante)",Белый,2010
2302,Прочие марки ТС,,Желтый,2001
2303,OPEL,Astra,Серый,2008
2304,NISSAN,Almera,Иные цвета,2001
2305,SKODA,Octavia,Иные цвета,2011
2306,ПАЗ,4234,Белый,2008
2307,HYUNDAI,Solaris,Белый,2015
2308,VOLKSWAGEN,Jetta,Черный,2013
2309,MAZDA,CX-5,Серый,2013
2310,NISSAN,Almera,Зеленый,1998
2311,DAEWOO,Nexia,Красный,1999
2312,,,Красный,
2313,OPEL,Astra,Зеленый,2006
2314,Прочие марки ТС,,Черный,
2315,AUDI,А6,Белый,2013
2316,HONDA,,Серый,2009
2317,ГОЛАЗ,,Белый,2013
2318,ГАЗ,"3221  Газель , 32217, 32213, 32212, 322172, 322132, 322133 и модификации",Иные цвета,2014
2319,TOYOTA,Corolla,Белый,2014
2320,HYUNDAI,Santa FE,Синий,2008
2321,CHEVROLET,Lanos,Синий,2008
2322,FORD,Fusion,Черный,2007
2323,Прочие марки автобусов,,Желтый,2012
2324,MITSUBISHI,Mirage,Красный,2001
2325,КАМАЗ,6520,Оранжевый,2013
2326,ГАЗ,"3302, 33027 и модификации",Белый,2009
2327,МАЗ,5551,Белый,2008
2328,,,Черный,2011
2329,VOLKSWAGEN,Transporter,Иные цвета,2012
2330,HOWO,,Красный,2007
2331,LAND ROVER,,Белый,2014
2332,FORD,Focus,Иные цвета,2006
2333,PEUGEOT,,Белый,2009
2334,VOLKSWAGEN,Polo,Синий,2015
2335,ЛИАЗ,5292,Синий,2015
2336,KIA,Rio,Черный,2013
2337,,,"",
2338,DAEWOO,Nexia,Серый,1998
2339,КАМАЗ,,Серый,2006
2340,KAWASAKI,W650,Черный,2007
2341,FORD,Galaxy,Желтый,2014
2342,DAEWOO,Nexia,Серый,2012
2343,BENELLI,,Белый,2013
2344,AUDI,А6,Белый,2014
2345,ВАЗ,"ВАЗ 2111, 21110 (универсал), 21113, 21114",Иные цвета,2002
2346,HYUNDAI,Solaris,Черный,2016
2347,SUZUKI,SX4,Черный,2008
2348,HYUNDAI,Solaris,Серый,2015
2349,NISSAN,Tiida,Черный,2011
2350,FIAT,Doblo,Синий,2012
2351,MITSUBISHI,,Иные цвета,1997
2352,ГОЛАЗ,,Многоцветный,2010
2353,,,Многоцветный,
2354,FORD,Focus,Иные цвета,2011
2355,MERCEDES,190,Черный,2014
2356,FORD,,Красный,2011
2357,PEUGEOT,Boxer,Синий,2011
2358,,,"",
2359,ВАЗ,Kalina,Красный,2012
2360,HONDA,CBR,Многоцветный,2000
2361,IVECO,Eurocargo,Иные цвета,2015
2362,FORD,Fusion,Черный,2013
2363,HONDA,,Черный,1993
2364,MERCEDES,Actros,Оранжевый,2007
2365,Прочие марки ТС,,Оранжевый,2012
2366,ВАЗ,Granta (Гранта),Белый,2017
2367,ВАЗ,ВАЗ 2114 и модификации,Серый,2008
2368,MITSUBISHI,Lancer,Иные цвета,2007
2369,MITSUBISHI,Galant,Красный,2003
2370,VOLKSWAGEN,Passat,Серый,2010
2371,FIAT,Ducato,Серый,2008
2372,LEXUS,RX,Серый,2001
2373,HYUNDAI,ix35,Серый,2011
2374,OPEL,Astra,Желтый,2014
2375,KIA,Ceed,Серый,2009
2376,NORTON,,Многоцветный,2010
2377,ВАЗ,"Жигули  ВАЗ-2108, 09 и модификации",Иные цвета,2003
2378,NISSAN,Note,Красный,2011
2379,JAWA-CZ,,Красный,1985
2380,BMW,5er,Белый,2013
2381,HONDA,Magna,Синий,1990
2382,ГАЗ,"3302, 33027 и модификации",Белый,2013
2383,TOYOTA,Cami,Белый,2016
2384,SKODA,Octavia,Черный,2005
2385,OPEL,Astra,Желтый,2012
2386,HYUNDAI,Solaris,Иные цвета,2013
2387,MAZDA,Mx-3,Иные цвета,2008
2388,IVECO,Daily,Белый,2013
2389,ГАЗ,"3302, 33027 и модификации",Желтый,2012
2390,MERCEDES,,Белый,2015
2391,КАМАЗ,,Синий,2014
2392,ЗИЛ,4945,Зеленый,1977
2393,JEEP,Grand Cherokee,Синий,2005
2394,VOLKSWAGEN,Passat,Коричневый,2011
2395,,,"",
2396,RENAULT,Logan,Серый,2013
2397,ЛИАЗ,6213,Белый,2012
2398,MERCEDES,C-класс,Белый,2015
2399,FAW,,Красный,2008
2400,DAF,CF-series,Белый,2008
2401,CITROEN,,Белый,2012
2402,AUDI,80,Зеленый,1994
2403,ЛИАЗ,,Белый,2011
2404,ВАЗ,ВАЗ 2115 и модификации,Иные цвета,2006
2405,MERCEDES,Sprinter,Белый,1997
2406,MITSUBISHI,Outlander,Черный,2013
2407,ВАЗ,Жигули  ВАЗ-2105 модификации,Красный,2007
2408,ALFA ROMEO,147,Красный,2008
2409,,,Серый,2005
2410,ВАЗ,ВАЗ 2115 и модификации,Серый,2005
2411,MITSUBISHI,Lancer,Черный,2006
2412,LEXUS,GS,Черный,2012
2413,VOLKSWAGEN,Tiguan,Белый,2013
2414,RENAULT,Megane,Серый,2006
2415,PEUGEOT,408,Синий,2012
2416,FORD,,Белый,2013
2417,VOLKSWAGEN,Polo,Белый,2011
2418,SMART,,Синий,2002
2419,NISSAN,Pathfinder,Черный,2013
2420,ВАЗ,Жигули  ВАЗ-2107 модификации,Красный,2005
2421,ГАЗ,27527 и модификации,Белый,2013
2422,RENAULT,Duster,Черный,2012
2423,ГАЗ,"33023, 330232, 330273 и модификации",Белый,2010
2424,,,Иные цвета,
2425,LEXUS,GX,Черный,2005
2426,ВАЗ,Жигули  ВАЗ-2107 модификации,Зеленый,2006
2427,SKODA,Octavia,Серый,2011
2428,RENAULT,Duster,Серый,2013
2429,TOYOTA,RAV 4,Серый,2016
2430,MERCEDES,GL,Черный,2012
2431,MERCEDES,GL,Черный,2014
2432,ВАЗ,Largus (Ларгус),Белый,2016
2433,INFINITI,EX-серия,Красный,2009
2434,FORD,Transit,Серый,2006
2435,DAF,XF105 series,Белый,2011
2436,,,Белый,2010
2437,CHEVROLET,,Серый,2009
2438,ГАЗ,"ГАЗ 3110, 3110-101, 3110-111, 3110-311, 3110-331, 3110-341, 3110-411, 3110-441, 3110-600",Серый,2004
2439,TOYOTA,,Серый,2006
2440,KIA,Rio,Красный,2012
2441,OPEL,Zafira,Белый,2000
2442,VOLKSWAGEN,Tiguan,Желтый,2012
2443,GMC,,Синий,2013
2444,HONDA,,Белый,2010
2445,MERCEDES,E-класс,Серый,2011
2446,ГАЗ,Валдай,Серый,2014
2447,,,"",
2448,ГАЗ,"33023, 330232, 330273 и модификации",Белый,2004
2449,ГОЛАЗ,,Белый,2010
2450,FORD,Mondeo,Серый,2008
2451,INFINITI,G25,Черный,2010
2452,OPEL,Astra,Белый,2010
2453,CADILLAC,,Черный,2008
2454,MITSUBISHI,Lancer,Серый,2006
2455,ГАЗ,"ГАЗ 3110, 3110-101, 3110-111, 3110-311, 3110-331, 3110-341, 3110-411, 3110-441, 3110-600",Зеленый,2003
2456,МАЗ-МАН,,Белый,2012
2457,ГАЗ,"33023, 330232, 330273 и модификации",Белый,2010
2458,ROXON,,Красный,2005
2459,SCANIA,ST 400,Белый,2010
2460,OPEL,Astra,Белый,1998
2461,ЛИАЗ,5293,Белый,2011
2462,HYUNDAI,Accent,Коричневый,2005
2463,OPEL,Astra,Синий,2010
2464,KIA,Rio,Серый,2016
2465,CHEVROLET,,Красный,2008
2466,NISSAN,X-Trail,Черный,2011
2467,УАЗ,,Белый,1983
2468,ГАЗ,,Синий,1984
2469,MAZDA,Mazda 6,Синий,2014
2470,AUDI,А4,Белый,2013
2471,PEUGEOT,308,Белый,2009
2472,DONG FENG,,Оранжевый,2014
2473,SCANIA,,Желтый,2015
2474,ВАЗ,Largus (Ларгус),Иные цвета,2016
2475,ГАЗ,,Синий,2007
2476,ГАЗ,,Белый,2006
2477,CITROEN,C8,Черный,2003
2478,ГАЗ,Валдай,Иные цвета,2006
2479,МАЗ-МАН,,Белый,2013
2480,NISSAN,Almera,Серый,2014
2481,,,"",
2482,DAF,XF105 series,Белый,2009
2483,КАМАЗ,6511,Желтый,2012
2484,МАЗ-МАН,630168,Белый,2014
2485,PEUGEOT,,Белый,2012
2486,CHEVROLET,Cobalt,Иные цвета,2012
2487,KIA,Cerato,Серый,2013
2488,RENAULT,Logan,Черный,2012
2489,TOYOTA,Corona,Черный,2010
2490,КАМАЗ,4741,Оранжевый,2015
2491,CITROEN,Berlingo,Серый,2008
2492,МАЗ-МАН,,Иные цвета,2006
2493,КАМАЗ,,Оранжевый,2006
2494,MAN,,Иные цвета,2012
2495,SUZUKI,Grand Vitara,Иные цвета,2008
2496,RENAULT,,Черный,2011
2497,MAZDA,Mazda 3,Серый,2013
2498,HONDA,Pilot,Черный,2008
2499,AUDI,А3,Белый,2013
2500,MAZDA,Mazda 3,Синий,2007
2501,HONDA,Insight,Черный,2010
2502,RENAULT,Sandero,Иные цвета,2013
2503,HYUNDAI,Solaris,Желтый,2014
2504,LAND ROVER,Range Rover,Красный,2006
2505,FORD,Focus,Черный,2007
2506,MITSUBISHI,Grandis,Серый,2006
2507,MITSUBISHI,Pajero,Иные цвета,2014
2508,MERCEDES,GL,Черный,2014
2509,SUBARU,Forester,Серый,2010
2510,VOLKSWAGEN,Kaefer,Белый,2012
2511,AUDI,А8,Черный,2012
2512,KIA,Cerato,Иные цвета,2010
2513,ВАЗ,"ВАЗ 2110, 21101, 21102, 21103, 21108",Иные цвета,2010
2514,TOYOTA,Land Cruiser,Серый,2011
2515,ВАЗ,Нива  ВАЗ-2121 и модификации,Синий,2000
2516,HYUNDAI,Porter,Синий,2007
2517,KIA,Spectra,Синий,2008
2518,MAZDA,Mazda 3,Серый,2008
2519,Прочие марки автобусов,,Желтый,2003
2520,AUDI,Q5,Синий,2017
2521,KIA,Ceed,Красный,2013
2522,ВАЗ,"ВАЗ 2110, 21101, 21102, 21103, 21108",Серый,2004
2523,FORD,Focus,Синий,2013
2524,IVECO,,Белый,2013
2525,ЛИАЗ,5292,Зеленый,2012
2526,ВАЗ,Нива  ВАЗ-2121 и модификации,Белый,2000
2527,Мотоцикл,,Иные цвета,2009
2528,HYUNDAI,,Синий,2008
2529,SSANGYONG,Rodius,Иные цвета,2007
2530,LIFAN,,Желтый,2012
2531,AUDI,,Черный,2012
2532,КАМАЗ,6511,Оранжевый,2015
2533,NISSAN,Qashgai,Черный,2013
2534,MERCEDES,Sprinter,Белый,2017
2535,KIA,Picanto,Серый,2006
2536,SKODA,Fabia,Белый,2012
2537,AUDI,А6,Коричневый,2013
2538,ИЖ,2717 и модификации,Синий,2008
2539,MERCEDES,Sprinter,Белый,2008
2540,MITSUBISHI,Outlander,Черный,2012
2541,KAWASAKI,ER-6,Белый,2009
2542,DAEWOO,Matiz,Синий,2008
2543,FIAT,Doblo,Белый,2015
2544,MERCEDES,Actros,Красный,2013
2545,Прочие марки ТС,,Иные цвета,
2546,HYUNDAI,,Белый,2007
2547,HYUNDAI,Getz,Иные цвета,2008
2548,ВАЗ,ВАЗ 2115 и модификации,Серый,2011
2549,ЛИАЗ,5292,Белый,2012
2550,MERCEDES,,Оранжевый,2012
2551,MERCEDES,C-класс,Черный,2007
2552,HONDA,CR-V,Черный,2013
2553,SCANIA,P,Желтый,2012
2554,FIAT,Ducato,Белый,2015
2555,ВАЗ,Жигули  ВАЗ-2104 модификации,Белый,2005
2556,FORD,Mondeo,Черный,2014
2557,TOYOTA,Camry,Черный,2016
2558,RENAULT,Megane,Серый,2004
2559,TOYOTA,Camry,Черный,2012
2560,IVECO,,Красный,2003
2561,КАМАЗ,,Синий,2013
2562,HYUNDAI,Solaris,Белый,2015
2563,FORD,Focus,Серый,2008
2564,INFINITI,,Черный,2015
2565,МОСКВИЧ,Москвич 2141,Красный,1993
2566,FORD,Focus,Белый,2012
2567,NISSAN,,Белый,2014
2568,FIAT,,Белый,2014
2569,ГОЛАЗ,,Белый,2013
2570,HYUNDAI,Sonata,Синий,2007
2571,MAN,TGL,Белый,2013
2572,OPEL,Astra,Зеленый,1997
2573,SCANIA,,Белый,2013
2574,KIA,,Желтый,2010
